Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
5/7/2009,BRITANNIA,EQ,1559.5,1569.9,1595,1527,1560.05,1560.45,1551.25,2251,3.49186E+11,,1546,0.6868
5/8/2009,BRITANNIA,EQ,1560.45,1544.85,1563.7,1528,1560,1560.35,1547.85,4613,7.14025E+11,,4118,0.8927
5/11/2009,BRITANNIA,EQ,1560.35,1506.6,1577,1351.5,1569.6,1569.3,1562.14,13047,2.03812E+12,,11613,0.8901
5/12/2009,BRITANNIA,EQ,1569.3,1553.6,1578.5,1538,1570,1570.15,1565.72,2695,4.21961E+11,,2318,0.8601
5/13/2009,BRITANNIA,EQ,1570.15,1570,1575,1546.05,1575,1571,1569.42,6300,9.88732E+11,,6009,0.9538
5/14/2009,BRITANNIA,EQ,1571,1545,1610,1531,1600,1600.6,1572.98,7758,1.22032E+12,,7246,0.934
5/15/2009,BRITANNIA,EQ,1600.6,1609,1652,1600,1650,1635.8,1632.8,17472,2.85283E+12,,16744,0.9583
5/19/2009,BRITANNIA,EQ,1635.8,1680,1788,1640,1670,1681.95,1739.63,53901,9.37679E+12,,42371,0.7861
5/20/2009,BRITANNIA,EQ,1681.95,1681,1790,1665,1745,1734.85,1738.08,21497,3.73634E+12,,18326,0.8525
5/21/2009,BRITANNIA,EQ,1734.85,1745,1785,1715,1725,1736.65,1749.65,4534,7.93289E+11,,3115,0.687
5/22/2009,BRITANNIA,EQ,1736.65,1720.1,1740,1692,1706,1702.15,1714.91,641,1.09926E+11,,418,0.6521
5/25/2009,BRITANNIA,EQ,1702.15,1725,1725,1670.05,1703,1699.75,1700.12,970,1.64912E+11,,762,0.7856
5/26/2009,BRITANNIA,EQ,1699.75,1703,1725,1675,1700,1698.15,1706.84,6479,1.10586E+12,,5045,0.7787
5/27/2009,BRITANNIA,EQ,1698.15,1799.95,2000,1710,1735.5,1739.05,1780.46,27860,4.96035E+12,,14987,0.5379
5/28/2009,BRITANNIA,EQ,1739.05,1982.2,1982.2,1656.25,1697.3,1698.45,1747.41,32713,5.71631E+12,,24417,0.7464
5/29/2009,BRITANNIA,EQ,1698.45,1795,1795,1660,1710,1714.4,1716.19,8079,1.38651E+12,,4725,0.5848
6/1/2009,BRITANNIA,EQ,1714.4,1709,1723.3,1660,1670,1682.8,1691.96,7063,1.19503E+12,,6032,0.854
6/2/2009,BRITANNIA,EQ,1682.8,1645,1694.8,1645,1667.5,1669.5,1678.02,2673,4.48534E+11,,1724,0.645
6/3/2009,BRITANNIA,EQ,1669.5,1694,1694,1625.7,1648,1639.35,1656.35,3362,5.56864E+11,,2419,0.7195
6/4/2009,BRITANNIA,EQ,1639.35,1631.2,1664,1620,1633.1,1631.8,1637.41,4368,7.15219E+11,,3153,0.7218
6/5/2009,BRITANNIA,EQ,1631.8,1649.7,1653,1636.8,1640.8,1643.3,1647.08,7549,1.24338E+12,,4495,0.5954
6/8/2009,BRITANNIA,EQ,1643.3,1652,1680,1635,1640,1638.8,1645.6,3136,5.16061E+11,,2215,0.7063
6/9/2009,BRITANNIA,EQ,1638.8,1627,1630,1534,1615.25,1617.5,1609.01,4307,6.93E+11,,3027,0.7028
6/10/2009,BRITANNIA,EQ,1617.5,1608,1644,1600,1601.05,1603.05,1617.86,2185,3.53501E+11,,1279,0.5854
6/11/2009,BRITANNIA,EQ,1603.05,1611,1634,1581,1600,1603.9,1599.6,1508,2.41219E+11,,1023,0.6784
6/12/2009,BRITANNIA,EQ,1603.9,1613,1613.25,1560,1560,1565.1,1581.15,1847,2.92039E+11,,1077,0.5831
6/15/2009,BRITANNIA,EQ,1565.1,1586,1600,1555.1,1585.8,1587.1,1578.26,1406,2.21904E+11,,849,0.6038
6/16/2009,BRITANNIA,EQ,1587.1,1565,1582.8,1555,1576.95,1578.05,1570.35,2354,3.6966E+11,,1495,0.6351
6/17/2009,BRITANNIA,EQ,1578.05,1599.9,1610,1586.95,1600,1599.8,1600.44,2016,3.22649E+11,,1471,0.7297
6/18/2009,BRITANNIA,EQ,1599.8,1599,1619.8,1580.5,1602.95,1600.45,1599.75,1680,2.68758E+11,,1471,0.8756
6/19/2009,BRITANNIA,EQ,1600.45,1600,1600,1555.1,1570.4,1565.55,1575.7,1072,1.68915E+11,,852,0.7948
6/22/2009,BRITANNIA,EQ,1565.55,1550,1599,1526,1565,1565.55,1565.99,925,1.44854E+11,,717,0.7751
6/23/2009,BRITANNIA,EQ,1565.55,1545.05,1564.5,1527.1,1560,1559.95,1552.12,4305,6.68187E+11,,3836,0.8911
6/24/2009,BRITANNIA,EQ,1559.95,1560.1,1575,1560.1,1570,1569.2,1571.87,1049,1.64889E+11,,906,0.8637
6/25/2009,BRITANNIA,EQ,1569.2,1560.1,1574.8,1550,1551,1550.75,1554.52,1046,1.62603E+11,,797,0.762
6/26/2009,BRITANNIA,EQ,1550.75,1560,1580,1545,1559,1559.3,1561.51,1531,2.39066E+11,,1121,0.7322
6/29/2009,BRITANNIA,EQ,1559.3,1575,1630,1551.05,1609.9,1610.05,1609.03,7224,1.16236E+12,,6645,0.9199
6/30/2009,BRITANNIA,EQ,1610.05,1609.9,1624.95,1573.05,1599,1595.35,1592.54,5755,9.16506E+11,,5252,0.9126
7/1/2009,BRITANNIA,EQ,1595.35,1600,1604.9,1561.3,1577.9,1570.15,1570.91,4354,6.83974E+11,,3960,0.9095
7/2/2009,BRITANNIA,EQ,1570.15,1580,1600,1575,1581,1581.35,1582.95,1830,2.89679E+11,,965,0.5273
7/3/2009,BRITANNIA,EQ,1581.35,1589.9,1597.95,1575,1581.1,1582.85,1586.08,3253,5.15951E+11,,2987,0.9182
7/6/2009,BRITANNIA,EQ,1582.85,1581.1,1598.95,1555.5,1570.1,1581.7,1579.72,4560,7.20352E+11,,3997,0.8765
7/7/2009,BRITANNIA,EQ,1581.7,1588.95,1659,1560.55,1640,1625.9,1607.54,5390,8.66464E+11,,4332,0.8037
7/8/2009,BRITANNIA,EQ,1625.9,1590,1620,1586,1600,1604.5,1604.37,1339,2.14826E+11,,1117,0.8342
7/9/2009,BRITANNIA,EQ,1604.5,1600.2,1600.2,1580.1,1596.5,1593.7,1592.29,474,75474495000,,293,0.6181
7/10/2009,BRITANNIA,EQ,1593.7,1596.5,1596.5,1570.2,1571,1578.75,1583.46,305,48295675000,,228,0.7475
7/13/2009,BRITANNIA,EQ,1578.75,1589,1625,1570,1600.1,1609.65,1600.07,4392,7.02751E+11,,3225,0.7343
7/14/2009,BRITANNIA,EQ,1609.65,1609.65,1614,1585.5,1597.8,1598.25,1597.03,457,72984460000,,271,0.593
7/15/2009,BRITANNIA,EQ,1598.25,1608.5,1614.5,1584,1595,1593.2,1603.35,433,69425185000,,255,0.5889
7/16/2009,BRITANNIA,EQ,1593.2,1605,1605,1577.6,1584.4,1583.75,1589.88,517,82196840000,,374,0.7234
7/17/2009,BRITANNIA,EQ,1583.75,1580,1599.9,1580,1581,1585.2,1587.35,379,60160625000,,196,0.5172
7/20/2009,BRITANNIA,EQ,1585.2,1598.9,1685,1593,1645,1658.2,1628.55,25204,4.1046E+12,,23416,0.9291
7/21/2009,BRITANNIA,EQ,1658.2,1675,1675,1605,1655,1661.5,1650.68,1543,2.547E+11,,1237,0.8017
7/22/2009,BRITANNIA,EQ,1661.5,1661.5,1730,1661.5,1715,1713.95,1699.64,4607,7.83026E+11,,3454,0.7497
7/23/2009,BRITANNIA,EQ,1713.95,1720,1795,1706,1781.1,1781.75,1758.37,18202,3.20058E+12,,17085,0.9386
7/24/2009,BRITANNIA,EQ,1781.75,1795,1835,1790,1830,1820.1,1814.3,8339,1.51294E+12,,6425,0.7705
7/27/2009,BRITANNIA,EQ,1820.1,1819.4,1850,1800,1836,1843.35,1829.82,3694,6.75937E+11,,2946,0.7975
7/28/2009,BRITANNIA,EQ,1843.35,1850,1850,1769,1800,1803.55,1806.24,1789,3.23137E+11,,956,0.5344
7/29/2009,BRITANNIA,EQ,1803.55,1780,1834.85,1745,1820,1824.15,1795.13,2490,4.46986E+11,,1462,0.5871
7/30/2009,BRITANNIA,EQ,1824.15,1801.1,1829.95,1801,1820,1816.9,1814.32,517,93800210000,,312,0.6035
7/31/2009,BRITANNIA,EQ,1816.9,1834.95,1894,1822.1,1866.55,1868.75,1861.13,8216,1.5291E+12,,4469,0.5439
8/3/2009,BRITANNIA,EQ,1868.75,1890,1890,1825,1845,1836.45,1848.72,13237,2.44715E+12,,11886,0.8979
8/4/2009,BRITANNIA,EQ,1836.45,1836.95,1850,1778,1789.5,1784.7,1814.06,1542,2.79728E+11,,1150,0.7458
8/5/2009,BRITANNIA,EQ,1784.7,1820,1838.5,1797,1797,1805.8,1820.43,1742,3.17119E+11,,867,0.4977
8/6/2009,BRITANNIA,EQ,1805.8,1810,1825,1712.3,1740,1746.2,1779.84,2957,5.26299E+11,,1831,0.6192
8/7/2009,BRITANNIA,EQ,1746.2,1750,1750,1700,1700.05,1704.5,1716.03,1627,2.79198E+11,,1175,0.7222
8/10/2009,BRITANNIA,EQ,1704.5,1748.95,1792.4,1680,1685,1690.95,1709.25,19846,3.39218E+12,,17468,0.8802
8/11/2009,BRITANNIA,EQ,1690.95,1710,1725,1649.45,1660,1657.05,1675.54,993,1.66381E+11,,521,0.5247
8/12/2009,BRITANNIA,EQ,1657.05,1674.5,1674.5,1637,1637,1646.35,1649.25,4702,7.75477E+11,,4075,0.8667
8/13/2009,BRITANNIA,EQ,1646.35,1661,1690,1635,1672.5,1676.15,1668.48,1230,2.05223E+11,,797,0.648
8/14/2009,BRITANNIA,EQ,1676.15,1690,1749.95,1690,1715,1724,1723.55,7858,1.35437E+12,,6453,0.8212
8/17/2009,BRITANNIA,EQ,1724,1730,1730,1674,1685,1680.6,1684.14,1010,1.70098E+11,,682,0.6752
8/18/2009,BRITANNIA,EQ,1680.6,1664,1694.95,1655,1669,1663.35,1669.46,1536,2.56428E+11,,840,0.5469
8/19/2009,BRITANNIA,EQ,1663.35,1674,1685,1651,1668.1,1666.4,1665.09,1469,2.44602E+11,,693,0.4717
8/20/2009,BRITANNIA,EQ,1666.4,1668,1685,1642.05,1645.55,1647.9,1655.37,1105,1.82919E+11,,747,0.676
8/21/2009,BRITANNIA,EQ,1647.9,1670,1670,1625,1630,1636.9,1641.11,1646,2.70127E+11,,1301,0.7904
8/24/2009,BRITANNIA,EQ,1636.9,1674.8,1674.8,1637,1650,1650,1650.11,66620,1.0993E+13,,65698,0.9862
8/25/2009,BRITANNIA,EQ,1650,1664.7,1731,1655,1679.9,1683.45,1686.54,3667,6.18454E+11,,932,0.2542
8/26/2009,BRITANNIA,EQ,1683.45,1693,1694,1650,1662.5,1660.8,1670.79,1112,1.85792E+11,,575,0.5171
8/27/2009,BRITANNIA,EQ,1660.8,1651.2,1690,1622,1627,1638.15,1659.29,4086,6.77988E+11,,2540,0.6216
8/28/2009,BRITANNIA,EQ,1638.15,1640,1669.9,1640,1661,1658.95,1641,21755,3.57E+12,,20795,0.9559
8/31/2009,BRITANNIA,EQ,1658.95,1640.05,1685,1640.05,1669,1663.95,1645.56,43101,7.09252E+12,,42466,0.9853
9/1/2009,BRITANNIA,EQ,1663.95,1690,1786.1,1665,1671,1682.35,1722.21,6801,1.17127E+12,,2447,0.3598
9/2/2009,BRITANNIA,EQ,1682.35,1680,1690,1669,1672.1,1679.35,1678.05,859,1.44145E+11,,584,0.6799
9/3/2009,BRITANNIA,EQ,1679.35,1670,1684,1670,1675,1677.3,1677.12,530,88887385000,,327,0.617
9/4/2009,BRITANNIA,EQ,1677.3,1665,1685,1650,1663.8,1655.1,1662.58,730,1.21369E+11,,453,0.6205
9/7/2009,BRITANNIA,EQ,1655.1,1684,1689,1647.9,1648.3,1650.25,1650.93,28627,4.72612E+12,,27598,0.9641
9/8/2009,BRITANNIA,EQ,1650.25,1673,1673,1635,1663.75,1659.6,1660.16,1548,2.56993E+11,,1036,0.6693
9/9/2009,BRITANNIA,EQ,1659.6,1659,1669,1640,1645.3,1647.7,1648.75,1114,1.83671E+11,,783,0.7029
9/10/2009,BRITANNIA,EQ,1647.7,1621,1669.95,1621,1646.3,1646.05,1646.98,2484,4.09111E+11,,2048,0.8245
9/11/2009,BRITANNIA,EQ,1646.05,1664,1664,1642.5,1644.55,1648.3,1651.43,8583,1.41742E+12,,8305,0.9676
9/14/2009,BRITANNIA,EQ,1648.3,1660,1660,1637.05,1641.25,1644.1,1645.6,608,1.00052E+11,,341,0.5609
9/15/2009,BRITANNIA,EQ,1644.1,1654,1654,1636.1,1642.05,1646.75,1646.38,1430,2.35432E+11,,1105,0.7727
9/16/2009,BRITANNIA,EQ,1646.75,1660,1660,1591,1595,1598.95,1612.45,6395,1.03116E+12,,5665,0.8858
9/17/2009,BRITANNIA,EQ,1598.95,1635,1635.35,1566.65,1569.9,1569.3,1570.93,126287,1.98387E+13,,124794,0.9882
9/18/2009,BRITANNIA,EQ,1569.3,1584.95,1584.95,1531,1548.25,1543.3,1557.21,11115,1.73084E+12,,9416,0.8471
9/22/2009,BRITANNIA,EQ,1543.3,1543.3,1564.95,1505,1516,1512.95,1517.8,21968,3.3343E+12,,21084,0.9598
9/23/2009,BRITANNIA,EQ,1512.95,1520,1540,1512,1514.95,1514.95,1516.85,25325,3.84142E+12,,22903,0.9044
9/24/2009,BRITANNIA,EQ,1514.95,1520,1540,1506.05,1530,1531.05,1520.4,19345,2.94122E+12,,16554,0.8557
9/25/2009,BRITANNIA,EQ,1531.05,1523.3,1544.9,1521,1529.9,1527.9,1533.99,4188,6.42436E+11,,2647,0.632
9/29/2009,BRITANNIA,EQ,1527.9,1548,1559.5,1510,1542.2,1547,1544.25,2477,3.8251E+11,,1413,0.5704
9/30/2009,BRITANNIA,EQ,1547,1532,1581,1532,1565,1565.15,1551.82,43244,6.71071E+12,,40481,0.9361
10/1/2009,BRITANNIA,EQ,1565.15,1541,1580,1541,1554,1559.6,1567.16,3374,5.2876E+11,,2121,0.6286
10/5/2009,BRITANNIA,EQ,1559.6,1560,1570.8,1545,1545,1551.95,1559.42,2928,4.56599E+11,,2113,0.7217
10/6/2009,BRITANNIA,EQ,1551.95,1595,1605,1520.1,1535,1536.8,1544.27,7312,1.12917E+12,,2747,0.3757
10/7/2009,BRITANNIA,EQ,1536.8,1545,1569.9,1540.5,1550,1548.95,1554.01,3304,5.13445E+11,,2218,0.6713
10/8/2009,BRITANNIA,EQ,1548.95,1542,1578.9,1535,1572,1572.3,1554.52,8098,1.25885E+12,,7140,0.8817
10/9/2009,BRITANNIA,EQ,1572.3,1568,1655,1550,1630,1635.1,1624.81,16834,2.73521E+12,,12310,0.7313
10/12/2009,BRITANNIA,EQ,1635.1,1639,1660.05,1625,1636,1640.75,1642.67,4224,6.93865E+11,,3132,0.7415
10/14/2009,BRITANNIA,EQ,1640.75,1640,1653.5,1612.5,1632.3,1631.65,1632.66,3592,5.86451E+11,,1532,0.4265
10/15/2009,BRITANNIA,EQ,1631.65,1631,1648,1615.1,1640,1640.95,1634.85,2140,3.49857E+11,,1804,0.843
10/16/2009,BRITANNIA,EQ,1640.95,1628.1,1655.8,1628.1,1643,1641.4,1641.83,2718,4.46249E+11,,2325,0.8554
10/17/2009,BRITANNIA,EQ,1641.4,1675,1800,1675,1714,1734.8,1752.63,16235,2.84539E+12,,7378,0.4545
10/20/2009,BRITANNIA,EQ,1734.8,1735,1785,1735,1764.35,1763.05,1763.17,15618,2.75372E+12,,11759,0.7529
10/21/2009,BRITANNIA,EQ,1763.05,1720,1786.5,1720,1762,1758.4,1767.05,8718,1.54051E+12,,6826,0.783
10/22/2009,BRITANNIA,EQ,1758.4,1740.5,1750,1695,1705,1700.15,1718.18,1986,3.41231E+11,,1188,0.5982
10/23/2009,BRITANNIA,EQ,1700.15,1710,1769.9,1710,1730,1730.5,1741.44,4594,8.00019E+11,,2353,0.5122
10/26/2009,BRITANNIA,EQ,1730.5,1730,1750,1711.2,1715.45,1715.2,1724.24,2007,3.46055E+11,,1126,0.561
10/27/2009,BRITANNIA,EQ,1715.2,1700,1728.95,1662,1674.8,1670.25,1676.89,1792,3.005E+11,,1382,0.7712
10/28/2009,BRITANNIA,EQ,1670.25,1650,1680,1640,1670,1672.8,1664.83,3097,5.15599E+11,,2463,0.7953
10/29/2009,BRITANNIA,EQ,1672.8,1652,1689,1652,1680,1679.9,1677.42,1579,2.64864E+11,,916,0.5801
10/30/2009,BRITANNIA,EQ,1679.9,1710,1734.45,1655.5,1661,1663.75,1688.9,1667,2.8154E+11,,1192,0.7151
11/3/2009,BRITANNIA,EQ,1663.75,1652,1678.95,1640.1,1655,1655.95,1658.87,981,1.62736E+11,,624,0.6361
11/4/2009,BRITANNIA,EQ,1655.95,1669.5,1669.5,1642.35,1650,1657.85,1657.89,1449,2.40228E+11,,1218,0.8406
11/5/2009,BRITANNIA,EQ,1657.85,1618,1661,1618,1649,1645.25,1646.53,1150,1.89351E+11,,786,0.6835
11/6/2009,BRITANNIA,EQ,1645.25,1650,1663,1620,1640,1640.1,1647.94,7397,1.21898E+12,,3762,0.5086
11/9/2009,BRITANNIA,EQ,1640.1,1635,1680,1624,1674.8,1671.75,1667.99,1652,2.75552E+11,,1251,0.7573
11/10/2009,BRITANNIA,EQ,1671.75,1670,1689.9,1662.1,1674,1669.65,1675.25,1062,1.77912E+11,,544,0.5122
11/11/2009,BRITANNIA,EQ,1669.65,1670,1700,1655,1685,1691.9,1689.66,1647,2.78287E+11,,1048,0.6363
11/12/2009,BRITANNIA,EQ,1691.9,1700,1700,1670,1671,1676.65,1688.98,708,1.1958E+11,,374,0.5282
11/13/2009,BRITANNIA,EQ,1676.65,1689,1699,1660.05,1675,1671.4,1674.4,876,1.46677E+11,,539,0.6153
11/16/2009,BRITANNIA,EQ,1671.4,1694.9,1694.9,1660,1673,1672.3,1671.2,1630,2.72406E+11,,1161,0.7123
11/17/2009,BRITANNIA,EQ,1672.3,1680,1680,1562.25,1650,1637.1,1653.77,2454,4.05834E+11,,2069,0.8431
11/18/2009,BRITANNIA,EQ,1637.1,1679,1689,1650,1672,1672.4,1670.55,8519,1.42314E+12,,7526,0.8834
11/19/2009,BRITANNIA,EQ,1672.4,1680,1691,1678,1689.5,1683.3,1685.53,987,1.66362E+11,,669,0.6778
11/20/2009,BRITANNIA,EQ,1683.3,1661.25,1691.2,1661.25,1687,1688.4,1685,9220,1.55357E+12,,9002,0.9764
11/23/2009,BRITANNIA,EQ,1688.4,1673,1687,1640.1,1658,1649.3,1666.14,1552,2.58585E+11,,1061,0.6836
11/24/2009,BRITANNIA,EQ,1649.3,1670,1680,1661.1,1667.1,1672.85,1671.56,922,1.54118E+11,,556,0.603
11/25/2009,BRITANNIA,EQ,1672.85,1683.95,1683.95,1665,1665,1667.05,1670.63,534,89211560000,,395,0.7397
11/26/2009,BRITANNIA,EQ,1667.05,1655,1675,1640,1660.95,1649.8,1654.75,1213,2.00721E+11,,760,0.6265
11/27/2009,BRITANNIA,EQ,1649.8,1650,1650,1596,1628.5,1623.3,1622.64,2433,3.94787E+11,,1731,0.7115
11/30/2009,BRITANNIA,EQ,1623.3,1626,1655,1590,1625,1603.1,1618.32,3485,5.63984E+11,,2664,0.7644
12/1/2009,BRITANNIA,EQ,1603.1,1669,1669,1611.9,1622,1625.55,1623.48,1655,2.68686E+11,,964,0.5825
12/2/2009,BRITANNIA,EQ,1625.55,1625,1649,1612.1,1630,1620.9,1620.76,11195,1.81444E+12,,10720,0.9576
12/3/2009,BRITANNIA,EQ,1620.9,1615,1647.9,1615,1637.75,1632.55,1636.47,1538,2.5169E+11,,1016,0.6606
12/4/2009,BRITANNIA,EQ,1632.55,1616,1668,1616,1637.5,1638.95,1646.05,2028,3.3382E+11,,520,0.2564
12/7/2009,BRITANNIA,EQ,1638.95,1642,1670,1642,1663.25,1666.9,1662.3,2792,4.64113E+11,,2028,0.7264
12/8/2009,BRITANNIA,EQ,1666.9,1660,1680,1660,1673,1671.95,1671.59,1492,2.49401E+11,,1041,0.6977
12/9/2009,BRITANNIA,EQ,1671.95,1661,1669.9,1652,1660,1658.1,1661.3,718,1.19282E+11,,468,0.6518
12/10/2009,BRITANNIA,EQ,1658.1,1668.95,1670,1645,1654.8,1651.85,1660.2,1557,2.58493E+11,,1205,0.7739
12/11/2009,BRITANNIA,EQ,1651.85,1660,1678.75,1650,1650.1,1660.35,1667.07,1989,3.31581E+11,,958,0.4816
12/14/2009,BRITANNIA,EQ,1660.35,1660,1669.8,1635,1635,1639.55,1658.8,1286,2.13322E+11,,961,0.7473
12/15/2009,BRITANNIA,EQ,1639.55,1630.05,1658,1620,1630,1622.4,1640.73,1916,3.14365E+11,,1149,0.5997
12/16/2009,BRITANNIA,EQ,1622.4,1625,1648.8,1617.05,1640,1638.85,1635.95,622,1.01756E+11,,372,0.5981
12/17/2009,BRITANNIA,EQ,1638.85,1659.9,1659.9,1610,1624.5,1620.65,1619.47,1235,2.00004E+11,,827,0.6696
12/18/2009,BRITANNIA,EQ,1620.65,1622,1650,1622,1632,1633.3,1636.52,1267,2.07348E+11,,781,0.6164
12/21/2009,BRITANNIA,EQ,1633.3,1645,1647.5,1627.5,1630,1630.55,1635.57,670,1.09583E+11,,410,0.6119
12/22/2009,BRITANNIA,EQ,1630.55,1637,1638.7,1611.25,1612,1618.2,1623.63,1244,2.0198E+11,,960,0.7717
12/23/2009,BRITANNIA,EQ,1618.2,1625,1640,1625,1640,1638.95,1634.28,1406,2.29779E+11,,1111,0.7902
12/24/2009,BRITANNIA,EQ,1638.95,1640,1642,1620,1626,1626.1,1635.69,677,1.10736E+11,,563,0.8316
12/29/2009,BRITANNIA,EQ,1626.1,1650,1665,1630,1660,1644.7,1640.73,1479,2.42664E+11,,1293,0.8742
12/30/2009,BRITANNIA,EQ,1644.7,1649,1670,1641,1667.5,1666.95,1663.06,1368,2.27506E+11,,1110,0.8114
12/31/2009,BRITANNIA,EQ,1666.95,1684.5,1684.5,1641.5,1681,1680.4,1671.43,2475,4.1368E+11,,1957,0.7907
1/4/2010,BRITANNIA,EQ,1680.4,1669,1695,1661.05,1667.1,1668.55,1675.49,1869,3.1315E+11,,1291,0.6907
1/5/2010,BRITANNIA,EQ,1668.55,1670,1694.2,1660,1665.2,1671.05,1676.57,2281,3.82425E+11,,1442,0.6322
1/6/2010,BRITANNIA,EQ,1671.05,1685,1685,1645,1659.75,1655.85,1661.33,2150,3.57186E+11,,1837,0.8544
1/7/2010,BRITANNIA,EQ,1655.85,1655.85,1665,1640,1641.5,1649.05,1640.27,82199,1.34828E+13,,81814,0.9953
1/8/2010,BRITANNIA,EQ,1649.05,1641,1669.85,1641,1652.1,1652.7,1659.54,14514,2.40865E+12,,13641,0.9399
1/11/2010,BRITANNIA,EQ,1652.7,1673,1673,1650,1657.8,1652.3,1655,111507,1.84544E+13,,109800,0.9847
1/12/2010,BRITANNIA,EQ,1652.3,1675,1695,1645.25,1668.9,1666.4,1653.4,53495,8.84488E+12,,52616,0.9836
1/13/2010,BRITANNIA,EQ,1666.4,1678,1678,1652.6,1660,1660.35,1661.9,1084,1.8015E+11,,665,0.6135
1/14/2010,BRITANNIA,EQ,1660.35,1674,1692,1660.35,1680,1680.25,1678.27,3687,6.1878E+11,,2290,0.6211
1/15/2010,BRITANNIA,EQ,1680.25,1672.25,1696,1672,1695,1693.7,1693.36,2294,3.88457E+11,,1611,0.7023
1/18/2010,BRITANNIA,EQ,1693.7,1699,1714,1675,1684.9,1683.25,1694.88,3179,5.38801E+11,,2110,0.6637
1/19/2010,BRITANNIA,EQ,1683.25,1694,1703.75,1680.3,1695.45,1690.1,1697.06,2807,4.76365E+11,,1949,0.6943
1/20/2010,BRITANNIA,EQ,1690.1,1699.8,1708.95,1658.8,1660.6,1662.2,1676.84,1101,1.8462E+11,,800,0.7266
1/21/2010,BRITANNIA,EQ,1662.2,1660,1669.9,1642.45,1655,1647.55,1654.8,2221,3.67532E+11,,1775,0.7992
1/22/2010,BRITANNIA,EQ,1647.55,1616,1650,1608,1643,1641.7,1633.65,1850,3.02226E+11,,1124,0.6076
1/25/2010,BRITANNIA,EQ,1641.7,1659.5,1659.5,1625,1637.4,1632.65,1644.35,1325,2.17876E+11,,934,0.7049
1/27/2010,BRITANNIA,EQ,1632.65,1640,1654.8,1550,1554,1573.55,1601.76,2981,4.77483E+11,,2413,0.8095
1/28/2010,BRITANNIA,EQ,1573.55,1600,1615,1575,1608.5,1595.55,1596.5,10190,1.62684E+12,,8491,0.8333
1/29/2010,BRITANNIA,EQ,1595.55,1589,1589,1545.1,1565.05,1566.5,1560.16,3312,5.16726E+11,,2254,0.6806
2/1/2010,BRITANNIA,EQ,1566.5,1566,1605,1556.05,1595,1595.8,1588.42,1033,1.64083E+11,,392,0.3795
2/2/2010,BRITANNIA,EQ,1595.8,1600.05,1609.8,1591,1600,1599.85,1600.88,1233,1.97389E+11,,850,0.6894
2/3/2010,BRITANNIA,EQ,1599.85,1590,1614.4,1565,1604,1599.15,1587.17,2166,3.43781E+11,,1346,0.6214
2/4/2010,BRITANNIA,EQ,1599.15,1600,1613.95,1591,1602,1595.9,1599.82,631,1.00949E+11,,275,0.4358
2/5/2010,BRITANNIA,EQ,1595.9,1591.1,1614,1545,1610,1597.5,1586.1,2376,3.76857E+11,,1594,0.6709
2/6/2010,BRITANNIA,EQ,1597.5,1624.5,1629,1586,1608.25,1617.85,1615.02,507,81881605000,,343,0.6765
2/8/2010,BRITANNIA,EQ,1617.85,1618,1633,1595,1600.25,1607.35,1605.23,3734,5.99393E+11,,3241,0.868
2/9/2010,BRITANNIA,EQ,1607.35,1635,1635,1600,1610,1608.95,1606.08,1010,1.62214E+11,,743,0.7356
2/10/2010,BRITANNIA,EQ,1608.95,1607.2,1633.4,1601,1623.9,1626.35,1622.45,2223,3.6067E+11,,1608,0.7233
2/11/2010,BRITANNIA,EQ,1626.35,1615,1654.8,1615,1630.1,1630.3,1637.59,5281,8.6481E+11,,3029,0.5736
2/15/2010,BRITANNIA,EQ,1630.3,1621.45,1667,1621.4,1635.1,1649.9,1640.55,2475,4.06036E+11,,2147,0.8675
2/16/2010,BRITANNIA,EQ,1649.9,1635,1642.75,1626,1630,1630,1630.82,1640,2.67455E+11,,1300,0.7927
2/17/2010,BRITANNIA,EQ,1630,1627.05,1645,1627,1637.5,1631.4,1631.64,1840,3.00221E+11,,1541,0.8375
2/18/2010,BRITANNIA,EQ,1631.4,1650,1785,1621.1,1640,1636.05,1642.95,1269,2.0849E+11,,430,0.3388
2/19/2010,BRITANNIA,EQ,1636.05,1645,1650,1625,1630,1632.1,1634.6,2595,4.24178E+11,,1958,0.7545
2/22/2010,BRITANNIA,EQ,1632.1,1644.95,1644.95,1621.05,1635.9,1630.05,1632.02,581,94820230000,,459,0.79
2/23/2010,BRITANNIA,EQ,1630.05,1620.15,1637.8,1620,1630,1629,1631.96,1838,2.99954E+11,,1308,0.7116
2/24/2010,BRITANNIA,EQ,1629,1620.05,1647.9,1602,1632.4,1640,1631.11,12516,2.0415E+12,,11507,0.9194
2/25/2010,BRITANNIA,EQ,1640,1650,1670,1605.3,1649.9,1645.95,1639.4,3195,5.23789E+11,,2474,0.7743
2/26/2010,BRITANNIA,EQ,1645.95,1660.1,1676.95,1649,1675,1673.45,1666.46,6436,1.07253E+12,,5111,0.7941
3/2/2010,BRITANNIA,EQ,1673.45,1700,1700,1667.25,1693,1690.85,1680.39,12308,2.06822E+12,,11843,0.9622
3/3/2010,BRITANNIA,EQ,1690.85,1678,1760,1678,1733.2,1742.7,1730.14,5455,9.43791E+11,,3055,0.56
3/4/2010,BRITANNIA,EQ,1742.7,1749.7,1751.05,1722.05,1745,1746,1739.93,5536,9.63227E+11,,3770,0.681
